track_id,song_id,artist_id,artist_name,song_title,genre,dot1_artist,dot1_song,dot1_genre,dot1_score,dot2_artist,dot2_song,dot2_genre,dot2_score,dot3_artist,dot3_song,dot3_genre,dot3_score,centered1_artist,centered1_song,centered1_genre,centered1_score,centered2_artist,centered2_song,centered2_genre,centered2_score,centered3_artist,centered3_song,centered3_genre,centered3_score,corr1_artist,corr1_song,corr1_genre,corr1_score,corr2_artist,corr2_song,corr2_genre,corr2_score,corr3_artist,corr3_song,corr3_genre,corr3_score,cos1_artist,cos1_song,cos1_genre,cos1_score,cos2_artist,cos2_song,cos2_genre,cos2_score,cos3_artist,cos3_song,cos3_genre,cos3_score
TRPSKLI128F425E42C,SOAUWMK12A8C136F49,ARD66TF1187B9A1670,tobyMac,Get This Party Started: Ghost Remix,reggae,Vanilla Ice,It's A Party,hip hop,3509.0,Lauryn Hill,Interlude 5,r&b/soul,3469.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3403.0,Vanilla Ice,It's A Party,hip hop,3267.2025000000017,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2961.3787500000017,Lauryn Hill,Interlude 5,r&b/soul,2940.9200000000037,Four Year Strong,Catastrophe,punk,0.5707707828598639,Vanilla Ice,It's A Party,hip hop,0.5053555342991695,Nick Cave & The Bad Seeds,Midnight Man,rock,0.5032551920224105,Four Year Strong,Catastrophe,punk,0.5902008669866663,Nick Cave & The Bad Seeds,Midnight Man,rock,0.5266624795541381,Vanilla Ice,It's A Party,hip hop,0.5227263087660752
TRWQMVZ128E078F1F7,SOBPURX12D021B0F0F,ARAZCWP129462A97F1,Bob Marley & The Wailers,Africa Unite,reggae,Lauryn Hill,Interlude 5,r&b/soul,2306.0,Daft Punk,Touch It / Technologic,electronic,1770.0,Vanilla Ice,Ice Is Workin' It,hip hop,1766.0,Lauryn Hill,Interlude 5,r&b/soul,2059.439999999997,Daft Punk,Touch It / Technologic,electronic,1672.6825000000017,Vanilla Ice,Ice Is Workin' It,hip hop,1649.4200000000078,Gamma Ray,Heavy Metal Universe (live),metal,0.6541634586902606,Zeigeist,Black Milk,electronic,0.6384617200199031,Buck-O-Nine,New Generation,reggae,0.6175824533439472,Gamma Ray,Heavy Metal Universe (live),metal,0.6664420183371625,Zeigeist,Black Milk,electronic,0.6506219199675038,Immortal Technique,The 4th Branch,hip hop,0.6322380497843354
TRHDTPQ128F147733A,SOLWOXW12D021B2450,ARAZCWP129462A97F1,Bob Marley & The Wailers,Could You Be Loved,reggae,Lauryn Hill,Interlude 5,r&b/soul,8724.0,Twista,I'm A Winner (Amended Album Version),hip hop,6834.0,Michael Jackson,Man In The Mirror,pop,5406.0,Lauryn Hill,Interlude 5,r&b/soul,8033.9999999999945,Twista,I'm A Winner (Amended Album Version),hip hop,6383.062500000001,Michael Jackson,Man In The Mirror,pop,4814.437500000003,Boyz II Men,Could It Be I'm Falling In Love,r&b/soul,0.6264738571268593,The Enemy,It's Not OK [Live From London],rock,0.6095605052392755,Lisa Stansfield,I Will Be Waiting,pop,0.5767967262086691,Boyz II Men,Could It Be I'm Falling In Love,r&b/soul,0.6356417799374943,The Enemy,It's Not OK [Live From London],rock,0.6203436981239911,Lisa Stansfield,I Will Be Waiting,pop,0.5877594595436703
TRUVZTN128F424B846,SOLIWAK12D021B0CFA,ARAZCWP129462A97F1,Bob Marley,No Water,reggae,Lauryn Hill,Interlude 5,r&b/soul,1905.0,Twista,I'm A Winner (Amended Album Version),hip hop,1729.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1711.0,Lauryn Hill,Interlude 5,r&b/soul,1700.7599999999989,Twista,I'm A Winner (Amended Album Version),hip hop,1595.522500000001,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1540.1987500000007,Bob Marley,Rebels Hop,reggae,0.993231715000124,Phil Collins,A Groovy Kind Of Love (Live),pop,0.7034400136386286,Amel Larrieux,Sweet Misery,r&b/soul,0.6857268786540147,Bob Marley,Rebels Hop,reggae,0.9935022053948106,Phil Collins,A Groovy Kind Of Love (Live),pop,0.7150501294849967,Amel Larrieux,Sweet Misery,r&b/soul,0.6979503950069523
TRGPDHJ128F14527D5,SOVKUMU12D0219A271,ARAZCWP129462A97F1,Bob Marley & The Wailers,One Love / People Get Ready,reggae,Black Eyed Peas,One Tribe,hip hop,2810.0,Lauryn Hill,Interlude 5,r&b/soul,2710.0,Ja Rule,One of Us,hip hop,2318.0,Black Eyed Peas,One Tribe,hip hop,2671.2899999999986,Lauryn Hill,Interlude 5,r&b/soul,2353.0399999999945,Ja Rule,One of Us,hip hop,2102.175000000003,Black Eyed Peas,One Tribe,hip hop,0.5869638593102454,Tanya Tucker,One Love At A Time,jazz,0.5233580834215704,Roxette,From One Heart To Another,pop,0.4814921438892513,Black Eyed Peas,One Tribe,hip hop,0.598910012511148,Tanya Tucker,One Love At A Time,jazz,0.5414275967664436,Dr. Alban,One Love,pop,0.5001897006171544
TRHKHHL128F4251E2A,SOFLXLZ12D021B24CD,ARAZCWP129462A97F1,Bob Marley,Try Me,reggae,Danity Kane,Hold Me Down (Album Version),r&b/soul,4652.0,Five,That's What You Told Me,pop,4357.0,Lauryn Hill,Interlude 5,r&b/soul,3318.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,4515.599999999989,Five,That's What You Told Me,pop,4244.1999999999925,Lauryn Hill,Interlude 5,r&b/soul,3023.6000000000026,Trisha Yearwood,Try Me Again,country,0.8052579057935686,Bizzy Bone,I Need You,hip hop,0.7318707881167803,Diana Krall,Peel Me A Grape,jazz,0.6892733119960307,Trisha Yearwood,Try Me Again,country,0.8066094439377955,Bizzy Bone,I Need You,hip hop,0.7314952430700974,Diana Krall,Peel Me A Grape,jazz,0.6925061394834546
TRAMTEH128F930D496,SOKVEKX12CF530D5AF,ARAZCWP129462A97F1,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,Daft Punk,Touch It / Technologic,electronic,4353.0,Vanilla Ice,Ice Is Workin' It,hip hop,3983.0,The Prodigy,We Gonna Rock,electronic,3978.0,Daft Punk,Touch It / Technologic,electronic,4138.756250000002,The Prodigy,We Gonna Rock,electronic,3865.900000000001,Vanilla Ice,Ice Is Workin' It,hip hop,3726.349999999999,Ringo Starr,Where Did Our Love Go,rock,0.5602901125027583,Floetry,Getting Late,r&b/soul,0.554981474536417,Sarah Connor,French Kissing,r&b/soul,0.5124384069273477,Ringo Starr,Where Did Our Love Go,rock,0.5667986375091559,Floetry,Getting Late,r&b/soul,0.5657115574628778,Sarah Connor,French Kissing,r&b/soul,0.5241286365579738
TRCGRJV128F1477322,SOJPUXZ12CF5F8899E,ARAZCWP129462A97F1,Bob Marley & The Wailers,Johnny Was,reggae,Lauryn Hill,Interlude 5,r&b/soul,2088.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1679.0,Michael Jackson,Man In The Mirror,pop,1600.0,Lauryn Hill,Interlude 5,r&b/soul,1745.7599999999982,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1392.7925000000007,Michael Jackson,Man In The Mirror,pop,1306.5850000000012,Etta James,W.O.M.A.N.,blues,0.5880641689006179,Little Anthony & The Imperials,Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),latin,0.5161077045587948,John Legend,Stereo,r&b/soul,0.5003414974449233,Etta James,W.O.M.A.N.,blues,0.5981221005231611,Little Anthony & The Imperials,Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),latin,0.5365117497382341,John Legend,Stereo,r&b/soul,0.5195669820234049
TRRVJJF128F9309F02,SOECMGI12CF530E4F3,ARAZCWP129462A97F1,Bob Marley,Riding High,reggae,Lauryn Hill,Interlude 5,r&b/soul,4582.0,Twista,I'm A Winner (Amended Album Version),hip hop,4519.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3630.0,Twista,I'm A Winner (Amended Album Version),hip hop,4238.8175,Lauryn Hill,Interlude 5,r&b/soul,4153.279999999998,Britney Spears,Radar,pop,3375.1512500000067,Belleruche,Northern Girls,jazz,0.6418841917752093,Brian McKnight,Holdin' On [Missin' U] (Album Version),r&b/soul,0.635984237775867,Johnny Winter,Prodigal Son,blues,0.6352888378914168,Belleruche,Northern Girls,jazz,0.6519932272217385,Johnny Winter,Prodigal Son,blues,0.6470601251896345,Brian McKnight,Holdin' On [Missin' U] (Album Version),r&b/soul,0.6454026287529029
TRDXHIR128F930E030,SOZKMVA12CF5F87636,ARAZCWP129462A97F1,Bob Marley,Soul Shakedown,reggae,Lauryn Hill,Interlude 5,r&b/soul,2678.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,2272.0,Eminem,My Darling,hip hop,2077.0,Lauryn Hill,Interlude 5,r&b/soul,2407.5200000000004,Danity Kane,Hold Me Down (Album Version),r&b/soul,2146.6824999999963,Eminem,My Darling,hip hop,1911.4412499999983,Banaroo,Ringa Ding Ding,electronic,0.6006225375280065,Mutya Buena,Not Your Baby,pop,0.5461881056890141,Muse,Pink Ego Box,rock,0.5448261418018918,Banaroo,Ringa Ding Ding,electronic,0.6164113028235356,Mutya Buena,Not Your Baby,pop,0.5643912701866034,Muse,Pink Ego Box,rock,0.5601927958235988
TRDTEUX12903CB4AD7,SOQJCXI12CF5F883FC,ARAZCWP129462A97F1,Bob Marley & The Wailers,Trenchtown Rock,reggae,Lauryn Hill,Interlude 5,r&b/soul,6045.0,Twista,I'm A Winner (Amended Album Version),hip hop,4927.0,Erykah Badu,I Want You,r&b/soul,4284.0,Lauryn Hill,Interlude 5,r&b/soul,5527.959999999997,Twista,I'm A Winner (Amended Album Version),hip hop,4589.097500000004,Erykah Badu,I Want You,r&b/soul,4093.973750000005,Natalie Cole,I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),jazz,0.6509760172104417,Mississippi Fred McDowell,Bull Dog Blues,blues,0.6460380299340913,Murs,You & I,hip hop,0.6247655997466818,Natalie Cole,I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),jazz,0.6683205443231683,Mississippi Fred McDowell,Bull Dog Blues,blues,0.6594102908830897,Murs,You & I,hip hop,0.6436963108871904
TRVTZTY128E0781E22,SOQUOKX12A6310D863,ARNF13I1187FB562A5,Massive Attack,Eternal Feedback (Sly),reggae,Lauryn Hill,Interlude 5,r&b/soul,2040.0,Eminem,8 Mile,hip hop,1918.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1910.0,Lauryn Hill,Interlude 5,r&b/soul,1813.6799999999987,Eminem,8 Mile,hip hop,1775.1662500000014,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1720.7337499999992,Scooter,She's The Sun,electronic,0.6890165037624522,Plan B,Stay Too Long,r&b/soul,0.6845272326785383,Ben Folds Five,Don't Change Your Plans,rock,0.6842322746480589,Scooter,She's The Sun,electronic,0.7032499873591423,Plan B,Stay Too Long,r&b/soul,0.6988777445436104,Ben Folds Five,Don't Change Your Plans,rock,0.6971662373840478
TRORKSH128F9320C21,SOOLUCH12A6310E8B5,ARAZCWP129462A97F1,Bob Marley & The Wailers,Black Progress,reggae,Lauryn Hill,Interlude 5,r&b/soul,2085.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1651.0,Twista,I'm A Winner (Amended Album Version),hip hop,1446.0,Lauryn Hill,Interlude 5,r&b/soul,1832.9199999999976,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1440.1912499999987,Erykah Badu,I Want You,r&b/soul,1306.3537500000023,Public Image Ltd,Bags,punk,0.6140784101656401,Digable Planets,Slowes' Comb/The May 4th Movement starring Doodlebug,reggae,0.5185035338156914,Lightnin' Hopkins,Big Black Cadillac Blues,blues,0.5171071863486362,Public Image Ltd,Bags,punk,0.619534727222212,Digable Planets,Slowes' Comb/The May 4th Movement starring Doodlebug,reggae,0.5395077534562611,Lightnin' Hopkins,Big Black Cadillac Blues,blues,0.5385160672422936
TRGEMSN128E07944A8,SOKCEXR12A6701C3EB,ARAZCWP129462A97F1,Bob Marley & The Wailers,Reggae On Broadway,reggae,Vanilla Ice,It's A Party,hip hop,5402.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4712.0,Lauryn Hill,Interlude 5,r&b/soul,4479.0,Vanilla Ice,It's A Party,hip hop,5206.5399999999745,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4355.009999999997,Britney Spears,Radar,pop,4194.730000000005,Scandinavian Music Group,Näin minä vihellän matkallani,pop,0.6513221040544236,Groove Armada,Groove Is On,electronic,0.6454777638179547,The Replacements,Love You Till Friday,punk,0.6084977110164366,Groove Armada,Groove Is On,electronic,0.6518492981410509,Scandinavian Music Group,Näin minä vihellän matkallani,pop,0.651080807036413,Judee Sill,There's A Rugged Road,folk,0.6160108581287157
TRQMVYN128F4250E38,SOPYZTH12A8C135090,ARAZCWP129462A97F1,Bob Marley,Rebels Hop,reggae,Lauryn Hill,Interlude 5,r&b/soul,1908.0,Twista,I'm A Winner (Amended Album Version),hip hop,1729.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1718.0,Lauryn Hill,Interlude 5,r&b/soul,1698.2400000000005,Twista,I'm A Winner (Amended Album Version),hip hop,1591.9150000000002,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1542.5825000000018,Bob Marley,No Water,reggae,0.9932317150001094,Phil Collins,A Groovy Kind Of Love (Live),pop,0.6983789577727333,Amel Larrieux,Sweet Misery,r&b/soul,0.6807726398067774,Bob Marley,No Water,reggae,0.9935022053948106,Phil Collins,A Groovy Kind Of Love (Live),pop,0.7104038806111893,Amel Larrieux,Sweet Misery,r&b/soul,0.6934152566955865
TRDJCNG128F9339544,SOKMGXA12A8C1447B6,ARAZCWP129462A97F1,Bob Marley,Stop The Train,reggae,Rufio,Over It (Acoustic),punk,3033.0,Eminem,8 Mile,hip hop,3023.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2830.0,Rufio,Over It (Acoustic),punk,2930.0812500000025,Eminem,8 Mile,hip hop,2831.3937500000034,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2576.1062500000057,Björk,Hunter,electronic,0.7001736511253702,Lucky Dube,Slave,reggae,0.6830995939417775,Little Walter,Key To The Highway,blues,0.682663107753949,Björk,Hunter,electronic,0.7053637150042182,Little Walter,Key To The Highway,blues,0.6918250411879877,Lucky Dube,Slave,reggae,0.6886253612165252
TRVSWGN12903CB4A44,SOIVBAC12AB0186BFF,ARAZCWP129462A97F1,Bob Marley & The Wailers,This Train,reggae,The Roots,Mellow My Man,hip hop,922.0,C-Block,My Life,hip hop,772.0,Lauryn Hill,Interlude 5,r&b/soul,704.0,The Roots,Mellow My Man,hip hop,865.3337499999984,C-Block,My Life,hip hop,735.2574999999988,2Pac,Strictly 4 My N.I.G.G.A.Z.,hip hop,585.4875000000006,bathory,Psychopath,metal,0.47866972395720014,Agonoize,C.O.A.,electronic,0.4661937234718086,J.J. Cale,Ridin Home,blues,0.4647927350523459,bathory,Psychopath,metal,0.48546523634969974,J.J. Cale,Ridin Home,blues,0.4729423261260961,Agonoize,C.O.A.,electronic,0.4724215712163083
TRNJPBY128F92F621A,SOZQGAL12AB01856DB,ARLSC551187B99C55C,N-Dubz,Defeat You,reggae,Twista,I'm A Winner (Amended Album Version),hip hop,6490.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5913.0,Erykah Badu,I Want You,r&b/soul,5877.0,Twista,I'm A Winner (Amended Album Version),hip hop,6103.997499999998,Erykah Badu,I Want You,r&b/soul,5659.923750000001,Mario Vazquez,Everytime I...,r&b/soul,5485.437500000027,Mario Vazquez,Everytime I...,r&b/soul,0.7242473250487131,Habakuk,Mury,reggae,0.7181540570444178,Wild Strawberries,Heroine,folk,0.7051030477731485,Mario Vazquez,Everytime I...,r&b/soul,0.729452448407703,Habakuk,Mury,reggae,0.7167654147531861,Wild Strawberries,Heroine,folk,0.7140989729480632
TRINMBD128F92F6211,SOBUZCT12AB0181786,ARLSC551187B99C55C,N-Dubz,Don't Get Nine,reggae,Lauryn Hill,Interlude 5,r&b/soul,13592.0,Twista,I'm A Winner (Amended Album Version),hip hop,12944.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,10955.0,Lauryn Hill,Interlude 5,r&b/soul,12464.080000000007,Twista,I'm A Winner (Amended Album Version),hip hop,12206.867500000002,Erykah Badu,I Want You,r&b/soul,10298.458749999996,Jane Child,Don't Let It Get To You (Album Version),pop,0.7496244722214016,Edith Piaf,Dont Cry,punk,0.7258242354494204,Kanye West,Graduation Day,hip hop,0.7124664958601559,Jane Child,Don't Let It Get To You (Album Version),pop,0.7561976194626711,Edith Piaf,Dont Cry,punk,0.7335861472286953,Kanye West,Graduation Day,hip hop,0.724341901952453
TRRKBRB128EF35E2DA,SOPZQDB12A6D4F5D62,ARLSC551187B99C55C,N-Dubz,Feva Las Vegas,reggae,Lauryn Hill,Interlude 5,r&b/soul,7573.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,6842.0,Eminem,8 Mile,hip hop,6239.0,Lauryn Hill,Interlude 5,r&b/soul,6557.320000000004,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5992.609999999998,Eminem,8 Mile,hip hop,5597.989999999995,Swollen Members,Concerto,hip hop,0.6261593382475508,Redman,Soopaman Luva 3,hip hop,0.6206495616082973,OutKast,Claimin' True,hip hop,0.6157933721988798,Swollen Members,Concerto,hip hop,0.6515055361527528,Redman,Soopaman Luva 3,hip hop,0.6456009807566715,OutKast,Claimin' True,hip hop,0.6397067808543373
TRYPJXU128F92F621C,SOQPAPP12AB01856E3,ARLSC551187B99C55C,N-Dubz,Secrets,reggae,Lauryn Hill,Interlude 5,r&b/soul,6656.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,6212.0,Twista,I'm A Winner (Amended Album Version),hip hop,5848.0,Lauryn Hill,Interlude 5,r&b/soul,5877.679999999998,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5561.10875,Twista,I'm A Winner (Amended Album Version),hip hop,5339.342500000002,Anastacia,Club Megamix,rock,0.7971921479900799,Classified,Freezin In The Cold,hip hop,0.7869389038693271,Common,Book Of Life,hip hop,0.784053261590385,Anastacia,Club Megamix,rock,0.8103825781285219,Classified,Freezin In The Cold,hip hop,0.7988456064628982,Sage Francis,Keep Moving,hip hop,0.7965843346099727
TRGNBCC128F92F6218,SOYFJUA12AB01856D2,ARLSC551187B99C55C,N-Dubz,Work Work,reggae,Lauryn Hill,Interlude 5,r&b/soul,11505.0,Twista,I'm A Winner (Amended Album Version),hip hop,10897.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,9802.0,Lauryn Hill,Interlude 5,r&b/soul,10356.839999999995,Twista,I'm A Winner (Amended Album Version),hip hop,10146.639999999992,Erykah Badu,I Want You,r&b/soul,9069.020000000017,Jonny Lang,Breakin Me,blues,0.7502120823191661,Babyface,Seven Seas,r&b/soul,0.7500306017156659,Blues Traveler,Hook,blues,0.7474030462516723,Jonny Lang,Breakin Me,blues,0.7639274271923284,Blues Traveler,Hook,blues,0.7608740278481594,Michael Jackson,Call On Me,blues,0.7571903437041304
TRDNAVT128F428A246,SOSCPLZ12A8C1394B1,ARD2NDU1187B99B615,Dropkick Murphys,Good Rats (Live),reggae,Lauryn Hill,Interlude 5,r&b/soul,2195.0,Michael Jackson,Man In The Mirror,pop,1431.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1338.0,Lauryn Hill,Interlude 5,r&b/soul,1941.0799999999992,Michael Jackson,Man In The Mirror,pop,1213.3050000000007,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1125.6525000000008,Billy Currington,That's How Country Boys Roll,country,0.6411415645622961,The Dubliners,The Molly Maguires,folk,0.6274481189109155,Fiddler's Green,Sporting Day,folk,0.6110769113532819,Billy Currington,That's How Country Boys Roll,country,0.657535505639407,The Dubliners,The Molly Maguires,folk,0.6432944513954494,Fad Gadget,Plain Clothes,electronic,0.6290135716103537
TRRHCOS128F4248193,SOCUAWC12A8C1310A4,ARPK4HR1187B9A289D,Tito El Bambino,Sol_ Playa Y Arena,reggae,Violadores del Verso,Dale tiempo al rumor,hip hop,2235.0,Abba,Move On,pop,2188.0,Horace Andy,Horse With No Name,reggae,2053.0,Violadores del Verso,Dale tiempo al rumor,hip hop,2155.147500000004,Abba,Move On,pop,2123.58250000001,Horace Andy,Horse With No Name,reggae,1995.0399999999997,Joan Manuel Serrat,La Aristocracia del Barrio,latin,0.8407372078535322,Inti Illimani,El Arado,latin,0.8081005909476532,Panteón Rococó,La Carencia,reggae,0.8007069914688724,Joan Manuel Serrat,La Aristocracia del Barrio,latin,0.8433432581377369,Inti Illimani,El Arado,latin,0.8110985297468967,Panteón Rococó,La Carencia,reggae,0.8038636516652001
TRFGOUF128F9348838,SONUORR12AB018724D,AR1WWVL1187B9B0306,UB40,I Don't Want To See You Cry,reggae,Lauryn Hill,Interlude 5,r&b/soul,3817.0,Eminem,My Darling,hip hop,3186.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3168.0,Lauryn Hill,Interlude 5,r&b/soul,3463.719999999997,Eminem,My Darling,hip hop,2969.760000000005,Twista,I'm A Winner (Amended Album Version),hip hop,2927.119999999994,Edith Piaf,Dont Cry,punk,0.7844586000403325,Magic Affair,Give Me All Your Love,electronic,0.755925390420181,Mutya Buena,Not Your Baby,pop,0.7559251374551811,Edith Piaf,Dont Cry,punk,0.790234069658965,Magic Affair,Give Me All Your Love,electronic,0.7687326152611303,Mutya Buena,Not Your Baby,pop,0.7672056400262521
TRQLICG12903CBFAFD,SOGXHTF12A58A7C7E8,AR1WWVL1187B9B0306,UB40,Come Back Darling,reggae,Lauryn Hill,Interlude 5,r&b/soul,2963.0,Twista,I'm A Winner (Amended Album Version),hip hop,2877.0,Eminem,My Darling,hip hop,2360.0,Lauryn Hill,Interlude 5,r&b/soul,2716.4399999999973,Twista,I'm A Winner (Amended Album Version),hip hop,2715.865000000003,Danity Kane,Hold Me Down (Album Version),r&b/soul,2213.765000000002,Gerry Rafferty,Waiting For The Day,folk,0.6630457035563422,Bizzy Bone,I Need You,hip hop,0.6400796051958825,Tift Merritt,Your Love Made A U Turn,rock,0.6002708588769855,Gerry Rafferty,Waiting For The Day,folk,0.6728692587949101,Bizzy Bone,I Need You,hip hop,0.6513328013771283,Tift Merritt,Your Love Made A U Turn,rock,0.612880444924604
TREKDZI128F146A972,SOLFMIZ12A6D4F8330,AR1WWVL1187B9B0306,UB40,Here I Am (Come And Take Me),reggae,Lauryn Hill,Interlude 5,r&b/soul,5488.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,4568.0,Five,That's What You Told Me,pop,4255.0,Lauryn Hill,Interlude 5,r&b/soul,5028.000000000014,Danity Kane,Hold Me Down (Album Version),r&b/soul,4354.875000000012,Five,That's What You Told Me,pop,4078.7499999999955,Death In Vegas,Girls,electronic,0.7749381286509358,Michael Penn,Comfort,rock,0.7547833925241773,Robbie Williams,Come Take Me Over,pop,0.7467897125708021,Death In Vegas,Girls,electronic,0.7854551562363201,Michael Penn,Comfort,rock,0.7626239386627091,Robbie Williams,Come Take Me Over,pop,0.7564987115415288
TRJDXEG128E07820DB,SOZPNNF12A6310D8B1,AR1WWVL1187B9B0306,UB40,Light My Fire,reggae,Lauryn Hill,Interlude 5,r&b/soul,2535.0,Vanilla Ice,It's A Party,hip hop,2189.0,Britney Spears,Radar,pop,2163.0,Lauryn Hill,Interlude 5,r&b/soul,2235.0800000000017,Britney Spears,Radar,pop,2068.6637500000024,Vanilla Ice,It's A Party,hip hop,2051.672499999997,The Replacements,Love You Till Friday,punk,0.5781496230505548,Britney Spears,Radar,pop,0.5442338990806728,Ray Charles,Don't You Know,r&b/soul,0.5363306454262238,The Replacements,Love You Till Friday,punk,0.5880806944021267,Britney Spears,Radar,pop,0.554978867028928,Ray Charles,Don't You Know,r&b/soul,0.551834497937665
TRKHYKB128E0789D42,SOHQEMS12A6701C57C,ARJ7KF01187B98D717,Coldplay,Til Kingdom Come,rock,Lauryn Hill,Interlude 5,r&b/soul,4973.0,Twista,I'm A Winner (Amended Album Version),hip hop,3977.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3941.0,Lauryn Hill,Interlude 5,r&b/soul,4592.119999999999,Twista,I'm A Winner (Amended Album Version),hip hop,3728.0825000000036,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3622.478749999991,Dusty Springfield,Meditation,jazz,0.7687885790695786,Vashti Bunyan,Hidden,folk,0.7633050817286158,Babyface,Seven Seas,r&b/soul,0.7476250590722759,Dusty Springfield,Meditation,jazz,0.7784636791500714,Vashti Bunyan,Hidden,folk,0.77258069039817,Babyface,Seven Seas,r&b/soul,0.754821056135441
TRDVELE128F932810A,SOIHOTW12A8C142198,AR91C8S1187B990901,Bruce Springsteen,Brothers Under The Bridges ('83),rock,Lauryn Hill,Interlude 5,r&b/soul,2450.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2066.0,The Pharcyde,Otha Fish,hip hop,1452.0,Lauryn Hill,Interlude 5,r&b/soul,2098.560000000002,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1772.0987500000028,The Pharcyde,Otha Fish,hip hop,1269.3562499999985,Johnny Cash,Daddy Sang Bass,country,0.5874314502412158,Opera IX,Immortal Chant,metal,0.5768284997622584,Johnny Horton,The Battle Of New Orleans,country,0.569672046926905,Johnny Cash,Daddy Sang Bass,country,0.6116343519536278,Opera IX,Immortal Chant,metal,0.5962167831877467,Chris De Burgh,Last Night,rock,0.5930172769734592
TRCONIY128F932A7DA,SOEFSBZ12A8C1359C4,AR91C8S1187B990901,Bruce Springsteen,The Big Payback,rock,Lauryn Hill,Interlude 5,r&b/soul,5271.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4785.0,Twista,I'm A Winner (Amended Album Version),hip hop,3872.0,Lauryn Hill,Interlude 5,r&b/soul,4888.28,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4464.939999999999,Eminem,8 Mile,hip hop,3626.460000000005,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.7940886101353698,Big L,Lifestylez Ov Da Poor & Dangerous,hip hop,0.7930863502053501,Us3,It's Like That,jazz,0.7895522928983689,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.8014098433669898,Big L,Lifestylez Ov Da Poor & Dangerous,hip hop,0.8009351075131131,Us3,It's Like That,jazz,0.7979321421748253
